election_year,state,pc_number,pc_name,pc_type,winner_candidate,winner_candidate_gender,winner_party,winner_party_votes,runner_up_candidate,runner_up_candidate_gender,runner_up_party,runner_up_party_votes
1962,Delhi,5,Outer Delhi,GEN,Braham Prakash,M,INC,93249,Trilok Chand Sharma,M,JS,71696
1962,Himachal Pradesh,1,Chamba,GEN,Chattar Singh,M,INC,32324,M. R. Masani,M,SWA,10449
1962,Himachal Pradesh,2,Mandi,GEN,Lalit Sen,M,INC,46856,Ambika Kumari,M,SWA,20600
1962,Himachal Pradesh,3,Mahasu,GEN,Virbhadra Singh,M,INC,49011,Jai Bihari Lal,M,IND,14757
1962,Himachal Pradesh,4,Sirmur,(SC),Partap Singh,M,INC,38558,Anokhi Ram,M,REP,15941
1962,Manipur,1,Inner Manipur,GEN,Salam Tombi Singh,M,INC,46281,Laisram Achaw Singh,M,SOC,33965
1962,Manipur,2,Outer Manipur,(ST),Rishang,M,SOC,35621,Sibo Larho,M,INC,35579
1962,Tripura,1,Tripura West,GEN,Birendra Chandra Dutta,M,CPI,86084,Sukhamoy Sen Gupta,F,INC,69095
1962,Tripura,2,Tripura East,(ST),Dasaratha Deb,M,CPI,77539,Jitendra Mohan Deb Barma,M,INC,67491
1957,Andhra Pradesh,1,Srikakulam,GEN,Boddepalli Rajagopala Rao,M,INC,84797,Karimi Narayanappala Naidu,M,IND,68441
1957,Andhra Pradesh,2,Parvathipuram,(ST),B. Satyanarayana,M,IND,126792,V.V. Giri,M,INC,124039
1957,Andhra Pradesh,2,Parvathipuram,(ST),Dippala Suri Dora,M,IND,124604,Vasireddy Krishnamurthy Naidu,M,IND,118968
1957,Andhra Pradesh,3,Visakhapatnam,GEN,Pusapati Vijayarama Gajapathi Raju,M,IND,88563,Mallavarapu Venkata Krishna Rao,M,INC,27449
1957,Andhra Pradesh,By Polls (1960),Visakhapatnam,GEN,M.K.V. Anand,M,INC,,Uncontested,,,
1957,Andhra Pradesh,4,Golugonda,GEN,Missula Suryanarayana Murthy,M,INC,84780,Koduganti Govinda Rao,M,CPI,68911
1957,Andhra Pradesh,4,Golugonda,GEN,Kankipati Veeranna Padal,M,INC,84738,Syamala Seetaramayya,M,CPI,61251
1957,Andhra Pradesh,5,Rajahmundry,GEN,D. Satyanarayana Raju,M,INC,,Uncontested,,,
1957,Andhra Pradesh,6,Kakinada,GEN,B.S. Murthy,M,INC,204319,Chelikani Vankata Rama Rao,M,CPI,148774
1957,Andhra Pradesh,6,Kakinada,GEN,Mosalakanti Tirumala Rao,F,INC,194879,Ealy Vadapally,M,SCF,110757
1957,Andhra Pradesh,7,Narsapuram,GEN,Uddaraju Ramam,M,CPI,134119,Manganti Bapineedu,M,INC,98654
1957,Andhra Pradesh,8,Eluru,GEN,Kumari Mothey Veda Kumari,M,INC,115280,Veeramachineni Vimaladevi,F,CPI,110060
1957,Andhra Pradesh,9,Gudivada,GEN,Duggirala Balarama Krishnaiah,M,INC,155873,Kadiyala Gopala Rao,M,CPI,128253
1957,Andhra Pradesh,10,Vijayawada,GEN,Komarraju Achamamba,M,INC,116861,Tammina Potha Raju,M,CPI,114773
1957,Andhra Pradesh,11,Machilipatnam,GEN,Mandali Venkata Krishna Rao,M,INC,123242,Yeiamanchilli Nagabhushanam,M,IND,115691
1957,Andhra Pradesh,12,Tenali,GEN,N.G. Ranga,M,INC,149811,Naraharisetti Venkataswamy,M,IND,121394
1957,Andhra Pradesh,13,Guntur,GEN,K. Raghuramayya,M,INC,158160,S.V.L. Narasimham,M,IND,99205
1957,Andhra Pradesh,14,Ongole,GEN,Ronda Narapa Reddy,F,INC,136582,Madala Narayana Swamy,M,CPI,111963
1957,Andhra Pradesh,15,Markapur,GEN,Chegireddi Bali Reddy,M,INC,90883,Gujjala Yellamanda Reddy,M,CPI,72078
1957,Andhra Pradesh,16,Nellore,(SC),B. Anjanappa,M,INC,220121,Mangalagiri Nandoss,M,IND,112294
1957,Andhra Pradesh,16,Nellore,(SC),Rebala Lakshmi Narasa Reddy,M,INC,200077,Kota Venkatarangam,M,PP,89379
1957,Andhra Pradesh,17,Chittoor,GEN,M.V. Gangadharasiva,M,INC,,Uncontested,,,
1957,Andhra Pradesh,17,Chittoor,GEN,M. Ananthasayanam Ayyangar,M,INC,154817,C.V.L. Narayan,M,IND,71357
1957,Andhra Pradesh,18,Rajampet,GEN,T.N. Viswanath Reddy,M,INC,,Uncontested,,,
1957,Andhra Pradesh,19,Cuddapah,GEN,V. Rami Reddy,M,INC,101909,Yeddula Eswara Reddy,M,CPI,95653
1957,Andhra Pradesh,20,Anantapur,GEN,T. Nagi Reddy,M,CPI,98976,Paidi Lakshmayya,F,INC,88175
1957,Andhra Pradesh,21,Hindupur,GEN,K.V. Ramakrishna Reddy,M,INC,66560,K.S. Ragava Charyulu,M,PSP,40072
1957,Andhra Pradesh,22,Adoni,GEN,Pendekanti Venkata Subbaiah,M,INC,83295,Gadilinganna Gowd,M,PSP,34642
1957,Andhra Pradesh,23,Kurnool,GEN,Osman Ali Khan,M,INC,81621,B.R. Bhima Rao,M,IND,14342
1957,Andhra Pradesh,24,Mahabubnagar,(SC),J. Rameshwar Rao,M,INC,189093,J. Venkatesham,M,PSP,116608
1957,Andhra Pradesh,24,Mahabubnagar,(SC),Puli Rama Swamy,M,INC,146601,N. Sankara Reddy,M,IND,107377
1957,Andhra Pradesh,25,Hyderabad,GEN,Vinayak Rao,M,INC,77153,C. Srikishan,M,IND,19795
1957,Andhra Pradesh,26,Secunderabad,GEN,Ahmed Mohiuddin,M,INC,98203,S.B. Giri,M,PSP,49055
1957,Andhra Pradesh,27,Vicarabad,GEN,Sangam Lakshmi Bai,M,INC,,Uncontested,,,
1957,Andhra Pradesh,28,Medak,GEN,P. Hanmanth Rao,M,INC,106511,Maqdum Mohiuddin,M,PDF,82610
1957,Andhra Pradesh,29,Nizamabad,GEN,Harish Chandra Heda,M,INC,110646,G. Raja Ram,M,IND,73117
1957,Andhra Pradesh,30,Adilabad,GEN,K. Ashanna,M,INC,91287,C. Madhav Reddy,M,PSP,85375
1957,Andhra Pradesh,31,Karimnagar,GEN,M.R. Krishna,M,INC,158820,Baddam Yella Reddy,M,PDF,131553
1957,Andhra Pradesh,31,Karimnagar,GEN,M. Sri Ranga Rao,M,INC,141680,P. Laxmi Das,M,PDF,120481
1957,Andhra Pradesh,32,Warangal,GEN,Sadat Ali Khan,M,INC,107249,Prendyala Raghava Rao,M,PDF,92294
1957,Andhra Pradesh,33,Mahabubabad,(ST),E. Madhusudhan Rao,M,INC,103964,Sarvadevabhatla Ramanadham,M,PDF,96708
1957,Andhra Pradesh,34,Khammam,GEN,Vittal Rao,M,INC,106627,Kolipak Kishan Rao,M,INC,101090
1957,Andhra Pradesh,35,Nalgonda,(SC),D. Venkateswar Rao,M,PDF,241512,Gopu Shouri Reddy,M,INC,187998
1957,Andhra Pradesh,35,Nalgonda,(SC),D. Rajiah,M,INC,212035,Sunkam Achayya,M,PDF,172247
1957,Andhra Pradesh,By Polls (1960),Nalgonda,GEN,M.Peddaya,M,INC,95272,M. Peddaya,M,IND,35978
1957,Assam,1,Cachar,GEN,"Laskar, Nibaran Chandra",M,INC,,Uncontested,,,
1957,Assam,1,Cachar,GEN,Tewari Dwarika Nath,M,INC,219704,Dev Dhirendra Mohan,M,IND,173675
1957,Assam,2,Autonomous District,(ST),Hynniewta Hoover,M,IND,58428,"Swell, G. Gilbert (St)",M,INC,40580
1957,Assam,3,Dhubri,GEN,Ali Amjad,M,PSP,101303,Haque Nazmul,M,INC,73410
1957,Assam,4,Goalpara,(ST),"Debi, Rani Manjula",M,INC,183974,"Datta, Bhabananda",M,CPI,103151
1957,Assam,4,Goalpara,(ST),Basumauari Dharanidhar,M,INC,183774,Rabha Bishnu Prasad,M,CPI,98180
1957,Assam,5,Gauhati,GEN,Barua Hem,M,PSP,143497,Devendra Nath Sarma,M,INC,96624
1957,Assam,6,Darrang,GEN,"Bhagavati, Bijoy Chandra",M,INC,,Uncontested,,,
1957,Assam,7,Nowgong,GEN,Kataki Liladhar,M,INC,119002,Goswami Sukadev,M,IND,53947
1957,Assam,8,Jorhat,GEN,Ahmed Mofida,M,INC,80028,Syed Abdul (Malik),M,CPI,33713
1957,Assam,9,Sibsagar,GEN,Profulla Chandra (Borua),M,INC,92374,Goswami Kedarnath,M,IND,32633
1957,Assam,10,Dibrugarh,GEN,Jogendra Nath (Hazarika),M,INC,95238,Nibaron Chandra (Bora),M,PSP,25712
1957,Bihar,1,Bagaha,GEN,Bibhuti Mishra,M,INC,56380,Wahid Haque,M,CPI,17908
1957,Bihar,2,Champaran,(SC),Bipin Behari Verma,M,INC,187843,Satrughna Ram,M,PSP,85500
1957,Bihar,2,Champaran,(SC),Bhola Raut,M,INC,148132,Jaya Gopal Pd. Singh,M,PSP,62889
1957,Bihar,3,Gopalganj,GEN,Dr. Syed Mahmud,M,INC,83520,Siya Bihari Sharan,M,PSP,35078
1957,Bihar,4,Siwan,GEN,Jhulan Singh,M,INC,66147,Sheo Kumar Dwibedi,M,BJS,43443
1957,Bihar,5,Chapra,GEN,Rajendra Singh,M,PSP,75994,Leela Devi Verma,F,INC,73046
1957,Bihar,6,Maharajganj,GEN,Mahendra Nath Singh,M,INC,71718,Tara Rani,F,PSP,50773
1957,Bihar,7,Kesaria,GEN,Dwarkanath Tiwari,M,INC,69692,Mahanth Gir,M,CPI,43199
1957,Bihar,8,Hajipur,(SC),Rajeshwar Patel,M,INC,163476,Ram Sundar Dass,M,PSP,100257
1957,Bihar,8,Hajipur,(SC),Chandramani Lal Chaudhary,M,INC,135135,Ram Balak Roy,M,CNSPJP,89870
1957,Bihar,9,Muzaffarpur,GEN,Shyam Nandan Sahay,M,INC,88998,Shyam Kumar Pd. Sinha,M,IND,49383
1957,Bihar,By Polls (1957),Muzaffarpur,GEN,A. Mehta,M,PSP,50783,K.P. Sinha,M,COM,36341
1957,Bihar,10,Sitamarhi,GEN,Acharya J. B. Kripalani,M,PSP,125613,Bujhawan Sah,M,IND,54835
1957,Bihar,11,Pupri,GEN,Digvijaya Narain Singh,M,INC,91894,Thakur Jugal Kishore Sinha,M,PSP,89173
1957,Bihar,12,Jainagar,GEN,Shyam Nandan Mishra,M,INC,88936,Bhogendra Jha,M,CPI,72359
1957,Bihar,13,Madhubani,GEN,Anirudh Singh,M,INC,80675,Surya Narain Singh,M,PSP,75589
1957,Bihar,14,Samastipur,GEN,Satya Narayan Sinha,M,INC,89266,Rajendra Narain Sharma,M,PSP,46474
1957,Bihar,15,Darbhanga,GEN,Shree Narayan Dass,M,INC,157710,Nageshwar Mishra,M,IND,50468
1957,Bihar,15,Darbhanga,GEN,Abdul Jalil,M,PSP,64039,Suraj Chaudhary,M,IND,26134
1957,Bihar,16,Saharsa,(SC),Lalit Narain Mishra,M,INC,144773,Jaikumar Singh,M,IND,75110
1957,Bihar,16,Saharsa,(SC),Bholi Sardar,M,INC,128207,Sachidanand Mandal,M,CPI,52353
1957,Bihar,17,Kishanganj,GEN,Md. Tahir,M,INC,68949,Bokai Mandal,M,IND,37665
1957,Bihar,18,Purnia,GEN,Phani Gopal Sen Gupta,M,INC,89369,Balkrishna Gupta,M,IND,45832
1957,Bihar,19,Katihar,GEN,Awadhesh Kumar Singh,M,INC,78289,Safiqul Haque,M,IND,24283
1957,Bihar,By Polls (1958),Katihar,GEN,B. Biswas,M,INC,57290,Juvraj,M,PSP,32952
1957,Bihar,20,Rajmahal,(ST),Paika Murmu,M,INC,55896,Robert Samuel Basera (St),M,JHP,53449
1957,Bihar,21,Dumka,GEN,Suresh Chandra Chudhury,M,JHP,148888,Bhagwat Jha Azad,M,INC,96772
1957,Bihar,21,Dumka,GEN,Debi Soren,M,JHP,133244,Lal Hembrom,M,INC,87529
1957,Bihar,22,Banka,GEN,Shakuntala Devi,F,JHP,78857,Rajeshwar Prasad Chaudhury,M,JHP,24198
1957,Bihar,23,Bhagalpur,GEN,Banarshi Prasad Jhunjhunwala,M,INC,93315,Chhabinath Singh,M,CPI,43876
1957,Bihar,24,Monghyr,(SC),Banarsi Pd. Sinha,M,INC,168397,Rameshwar Yadav,M,PSP,120579
1957,Bihar,24,Monghyr,(SC),Nayan Tara Das,M,INC,150621,Rameshwar Pd. Verma,M,PSP,114445
1957,Bihar,25,Khagaria,GEN,Jiya Lal Mandal,F,INC,121677,Suresh Chandra Mishra,M,IND,50575
1957,Bihar,26,Begusarai,GEN,Mathura Prasad Mishra,M,INC,113294,Brahmadeo Pd. Singh,M,PSP,104074
1957,Bihar,27,Nalanda,GEN,Kailash Pati Singh,M,INC,75835,Krishna Pd. Sinha,M,IND,57516
1957,Bihar,28,Barh,GEN,Tarkeshwari Devi,F,INC,78929,Ram Lakhan Chandapuri,M,PSP,37630
1957,Bihar,29,Patna,GEN,Sarangdhar Sinha,M,INC,75618,Ramautar Shastri,M,CPI,66936
1957,Bihar,30,Shahabad,GEN,Baliram Bhagat,M,INC,99199,Dip Narain Singh,M,PSP,61397
1957,Bihar,31,Buxar,GEN,Kamal Singh,M,IND,75441,Hargovind Mishra,M,INC,67617
1957,Bihar,32,Sasaram,GEN,Jagjiwan Ram,M,INC,,Uncontested,,,
1957,Bihar,32,Sasaram,GEN,Ramsubhag Singh,M,INC,177130,Sheopujan Singh,M,PSP,131287
1957,Bihar,33,Aurangabad,GEN,Satyendra Narain Singh,M,INC,89389,Ramswarup Singh,M,PSP,51903
1957,Bihar,By Polls (1961),Aurangabad,GEN,R.P.Singh,M,INC,30422,I.N.Singh,M,IND,22720
1957,Bihar,34,Nawada,(SC),Satyabhama Devi,M,INC,109255,Captain Mahraj Gopal Saran Singh,M,CNSPJP,53568
1957,Bihar,34,Nawada,(SC),Ramdhani Das,M,INC,79324,Bigeshwar Mishra,M,PSP,49957
1957,Bihar,35,Gaya,GEN,Brajshwar Prasad,M,INC,57927,Rameshwar Prasad Jadav,M,PSP,24658
1957,Bihar,36,Chatra,GEN,Vijaya Raje,M,CNSPJP,84234,Chapalendu Bhattacharji,M,INC,43482
1957,Bihar,37,Giridih,GEN,Quazi S. A. Matin,M,CNSPJP,64602,Nagehwar Pd. Sinha,M,INC,38945
1957,Bihar,38,Dhanbad,GEN,Prabhat Chanra Bose,M,INC,67095,Kanai Lal Pal,M,CPI,28436
1957,Bihar,By Polls (1959),Dhanbad,GEN,D.C. Mallick,M,INC,34844,M. Singh,M,IND,21860
1957,Bihar,39,Hazaribagh,GEN,Lalita Rajya Lakshmi,M,CNSPJP,78486,Badruzzaman Khan,M,INC,27894
1957,Bihar,40,Ranchi East,GEN,M.R.Masani,M,JHP,39025,Md. Ibrahim Ansari,M,INC,36785
1957,Bihar,41,Jamshedpur,GEN,M.K. Ghosh,M,INC,57063,Erick Dacosta,M,JHP,47460
1957,Bihar,42,Singhbhum,(ST),Shambhu Charan,M,JHP,72246,Sidia Hembrom (St),M,IND,21864
1957,Bihar,43,Ranchi West,(ST),Jaipal Singh,M,JHP,139197,Khrist Pyare Karketta (St),M,INC,58315
1957,Bihar,44,Lohardaga,(ST),Ignece Beck,M,JHP,50185,Jatham Kharwar (St),M,INC,34691
1957,Bihar,45,Palamu,GEN,Gajendra Pd. Sinha,M,INC,47202,Ramawatar Sharma,M,CNSPJP,27822
1957,Bombay,1,Kutch,GEN,Bhavanji A. Khimji,M,INC,83688,Shah Pranlal Nanachand,M,IND,57899
1957,Bombay,2,Zalawad,GEN,Oza Ghanshyamlal Chhotalal,M,INC,137067,Vyas Maganlal Hirji,M,HMS,42232
1957,Bombay,3,Madhya Saurashtra,GEN,Shah Manubhai Mansukhlal,M,INC,103906,Parsanan Mithabhai Mavji,M,IND,32679
1957,Bombay,4,Halar,GEN,Hathi Jaisukhlal Lalshankar,M,INC,90914,Shukla Vajubhai Mayashankar,M,IND,29647
1957,Bombay,5,Sorath,GEN,Nathwani Narendra Pragji,M,INC,125349,Vasvada Utamkumar Motilal,M,HMS,29337
1957,Bombay,6,Girnar,GEN,Shah Jayaben Vajubhai,M,INC,118220,Vakharia Kishnalal Gulabchand,M,PSP,39734
1957,Bombay,7,Gohilwad,GEN,Mehta Balvantrai Gopalji,M,INC,82582,Mehta Jashvantrai Nanubhai,M,PSP,62958
1957,Bombay,8,Banaskantha,GEN,Chawda Akbarbhai Dalumiya,M,INC,66368,Mehta Kanaiyalal Bhabhutbhai,M,IND,55665
1957,Bombay,9,Sabarkantha,GEN,Nanda Gulzarilal Bulakhiram,M,INC,88912,Barot Amrutlal Motilal,M,IND,81473
1957,Bombay,10,Mehsana,GEN,Patel Purshottamdas Rachhoddas,M,IND,175887,Mehta Vadilal Lallubhai,M,INC,78802
1957,Bombay,11,Patan,GEN,Thakore Motisinh Bahadursinh,M,IND,131802,Trivedi Vijaykumar Madhavlal,M,INC,90458
1957,Bombay,12,Ahmedabad,(SC),Yagnik Indulal Kanaiyalal,M,IND,296565,Desai Khandubhai Kasanji,M,INC,169052
1957,Bombay,12,Ahmedabad,(SC),Parmar Karsandas Ukabhai,M,IND,286109,Vaishya Muldas Bhudardas,M,INC,161286
1957,Bombay,13,Kaira,GEN,Dabhi Thakorshri Fatesinhji Ratansinhji,M,IND,127646,Dabhi Fulsinhji Bharatsinhji,M,INC,107135
1957,Bombay,14,Anand,GEN,Patel Maniben Vallabbhai,M,INC,160216,Amin Dadubhai Mulji Bhai,M,IND,122787
1957,Bombay,15,Panchmahal,GEN,Gandhi Maneklal Maganlal,M,INC,92221,Patel Pratapsing Hirabhai,M,IND,81183
1957,Bombay,16,Dohad,(ST),Dindod Jaljibhai Koyabhai,M,INC,104555,Baria Hirabhai Kuverbhai (St),M,IND,65592
1957,Bombay,17,Baroda,GEN,Gaekwar Fatehsinhrao Pratapsinhrao,M,INC,151461,Patel Pashabhai Chhotabhai 8,M,IND,87815
1957,Bombay,18,Bharuch,GEN,Bhat Chandrashankar Manishankar,M,INC,118054,Desai Suresh Jamietram,M,IND,100328
1957,Bombay,19,Mandvi,(ST),Kedaria Chhaganlal Madaribhai,M,INC,150501,Vasava Kalubhai Khimjibhai (St),M,IND,72656
1957,Bombay,20,Surat,GEN,Desai Morarji Ranchhodji,M,INC,190563,Mehta Dinkarrao Krishnalal,M,IND,39076
1957,Bombay,21,Bulsar,(ST),Patel Nanubhai Nichhabhai,M,INC,143321,Patel Revlabhai Sukarbhai (St),M,PSP,103748
1957,Bombay,22,Bombay South,GEN,Patil Sadashiv Kanoji,M,INC,140365,Mulgaokar Anant Ganpat,M,BJS,80449
1957,Bombay,23,Bombay Central,(SC),Dange Shripad Amrit,M,CPI,323526,Kajrolkar Narayanrao Sadoba,M,INC,209769
1957,Bombay,23,Bombay Central,(SC),Manay Gopal Kaluji,M,SCF,303875,Ambekar Gangadhar Dattatraya,M,INC,187241
1957,Bombay,24,Bombay North,GEN,Krishna Menon Vengalil Krishnan,M,INC,171708,Alvaresh Peter Augustus,M,PSP,123967
1957,Bombay,25,Thane,GEN,Matera Laxman Mahadya,M,CPI,239168,Mukane Yeshvantrao Martandrao,M,INC,178555
1957,Bombay,25,Thane,GEN,Parulekar Shamrao Vishnu,M,CPI,231596,Gidwani Choithram Partabrai,M,INC,169736
1957,Bombay,26,Kolaba,GEN,Raut Rajaram Balkrishna,M,PWP,121033,Kunte Dattatray Kashinath,M,INC,57558
1957,Bombay,27,Poona,GEN,Goray Narayan Ganesh,M,PSP,143822,Gadgil Narhar Vishnu,M,INC,99586
1957,Bombay,28,Baramati,GEN,Jadhe Keshvrao Marutirao,M,INC,63364,Shitole Abasaheb Krishnarao,M,IND,45200
1957,Bombay,By Polls (1960),Baramati,GEN,G.K. Jedhe,M,INC,82839,V.G. Pawar,M,P&W,53985
1957,Bombay,29,Khed,GEN,Salunke Balasaheb Dagaduji,M,SCF,105065,Sathe Tarabai Ramchandra,M,INC,63942
1957,Bombay,30,Ratnagiri,GEN,Assar Premjibhai Ranchhoddas,M,BJS,109173,Bhonsale Jangannath Krishnarao,M,INC,46265
1957,Bombay,31,Rajapur,GEN,Pai Nath Bapu,M,PSP,124593,Joshi Moreshwar Dinkar,M,INC,21490
1957,Bombay,32,Kolhapur,GEN,Dige Shankarrao Khanderao,M,SCF,269605,More Krishnaji Laxman,M,INC,126544
1957,Bombay,32,Kolhapur,GEN,Mahagaonkar Bhausaheb Raosaheb,M,PWP,230945,Khardekar Balasaheb Hanamant,M,IND,103733
1957,Bombay,33,Miraj,GEN,Patil Balwant Alias Balasaheb Pandurag,M,PWP,130854,Page Vithal Sakharam,M,INC,112751
1957,Bombay,34,Karad,GEN,Chavan Dajisaheb Ramrao,M,PWP,132310,Swami Ramananad Bharati,M,INC,106342
1957,Bombay,35,Satara,GEN,Patil Nana Ramchandra,M,CPI,145194,Altekar Ganesh Sadashiv,M,INC,76745
1957,Bombay,36,Solapur,GEN,Sonavane Tayappa Hari,M,INC,189552,Babar Sidram Babaji,M,IND,162981
1957,Bombay,36,Solapur,GEN,More Jayawant Ghanshyam,M,IND,185115,Jadhav Tulsidas Subhnarao,M,INC,178175
1957,Bombay,37,Ahmednagar,GEN,Khadilakar Raghunath Keshav,M,IND,85265,Bogawat Uttamchand Ramchand,M,INC,60873
1957,Bombay,38,Kopargaon,GEN,Kamble Bapu Chandrasen,M,IND,92501,Kanawade Pandharinath Ramchandra,M,INC,51072
1957,Bombay,39,Nashik,GEN,Gaikwad Bhaurao Krishanarao,M,SCF,85437,Deshpande Govind Har,M,INC,74068
1957,Bombay,40,Mgaon,GEN,Jadhav Yadav Narayan,M,PSP,139168,Bidkar Dattatraya Malhar,M,INC,98911
1957,Bombay,41,West Khandesh,(ST),Valvi Laxman Vedu,M,PSP,86244,Natawadkar Jayant Ganpat,M,INC,72937
1957,Bombay,42,Dhulia,GEN,Patil Uttamrao Laxman,M,BJS,122232,Azi Khwaja Bashiruddin Mohinuddin,M,INC,99866
1957,Bombay,43,East Khandesh,GEN,Bharucha Naushir Cursetji,M,PSP,124324,Pataskar Hari Vinayak,M,INC,99622
1957,Bombay,44,Buldhana,GEN,Rane Shioram Rango,M,INC,131914,Bahekar Keshavrao Jaywantrao,M,BJS,78678
1957,Bombay,45,Akola,(SC),Khedkar Gopalrao Bajirao,M,INC,270093,Karale Devidas Marotirao,M,PWP,168117
1957,Bombay,45,Akola,(SC),Bhatkar Laxman Shrawan,M,INC,257005,Vishwasrao Suktanak Alias Sukaji,M,SCF,139426
1957,Bombay,By Polls (1960),Akola,GEN,T.S. Patil,M,INC,197237,S.R.S. Khandare,M,IND,61231
1957,Bombay,46,Amravati,GEN,Deshmukh Panjabrao Shamrao,M,INC,159874,Mashankar Shankar Hari,M,IND,26924
1957,Bombay,47,Ramtek,GEN,Deshmukh Krishnarao Gulabrao,M,INC,166123,Yawalkar Krishnarao Amrutrao,M,IND,102450
1957,Bombay,48,Nagpur,GEN,Kale Anasuyabai Purushottam,M,INC,105021,Awade Haridas Damaji,M,SCF,64718
1957,Bombay,By Polls (1959),Nagpur,GEN,M.S. Aney,M,INC,127025,B.D. Khobragade,M,IND,68957
1957,Bombay,By Polls (1960),Nagpur,GEN,N. Kumar,M,INC,80554,B. Singh,M,RRP,28962
1957,Bombay,49,Bhandara,GEN,Wasnik Balkrishna Ramchandra,M,INC,227373,Meshram Sakharam Masaji,M,SCF,130924
1957,Bombay,49,Bhandara,GEN,Hajarnavis Ramchandra Martand,M,INC,198202,Khobragade Bhaurao Dewaji,M,SCF,105758
1957,Bombay,50,Chanda,GEN,Swami V. N.,M,INC,119949,Lal Shamshah Lal Bhagwanshah (St),M,IND,97973
1957,Bombay,51,Wardha,GEN,Bajaj Kamalnayan Jamnalal,M,INC,191737,Shah Popatlal Bhaichand,M,BJS,69374
1957,Bombay,52,Yavatmal,GEN,Gohokar Deorao Yeshwant,M,INC,148694,Dravid Narayan Shriniwas,M,BJS,86166
1957,Bombay,53,Nanded,GEN,Kamble Deorao Namdeo,M,INC,177275,Kabra Vijendra,M,PSP,132082
1957,Bombay,53,Nanded,GEN,Sonule Harihar Rao,M,SCF,149667,Bindu Digambarrao,M,INC,146698
1957,Bombay,54,Osmanabad,GEN,Venkat Rao Shrinivas Rao,M,INC,94772,Patil Uddavrao Sahebrao,M,PWP,85085
1957,Bombay,55,Bhir,GEN,Rakhamaji Dhondiba,M,INC,66013,Kashinath Tatyaba,M,CPI,58090
1957,Bombay,56,Parbhani,GEN,Nagorao S/O Keroji,M,INC,73153,Annaji S/O Ramchandra,M,PWP,56488
1957,Bombay,57,Jalna,GEN,Tyabji Saif Faiz,M,INC,76468,Khobragade B.D.,M,IND,42430
1957,Bombay,By Polls (1958),Jalna,GEN,A. Venkatrao,M,SAM,57542,B. Sheshrao,M,INC,54727
1957,Bombay,By Polls (1960),Jalna,GEN,R.N. Rao,M,INC,100311,B. Shivram,M,PWP,36551
1957,Bombay,58,Aurangabad,GEN,Tirth Swami Ramanand,M,INC,76274,Mirajkar Shantaram Savlaram,M,CPI,57439
1957,Himachal Pradesh,1,Mahasu,GEN,Nek Ram,M,INC,45372,Hira Singh Pal,M,PSP,42838
1957,Himachal Pradesh,By Polls (1959),Mahasu,GEN,S. Ramaul,M,INC,39405,H.S. Pap,M,PSP,31250
1957,Himachal Pradesh,2,Mandi,GEN,Joginder Sen,M,INC,57530,Anand Chand,M,IND,33110
1957,Himachal Pradesh,3,Chamba,GEN,Padam Dev,M,INC,20889,Tulsi Dass Kila Chand,M,IND,17114
1957,Kerala,1,Trivandrum,GEN,Easwara Iyer,M,IND,121350,Thanu Pillai A,M,PSP,110406
1957,Kerala,2,Chirayinkil,GEN,Kumaran,M,CPI,140930,Madhavan,M,INC,48329
1957,Kerala,3,Quilon,GEN,Kodiyan,M,CPI,297041,Ramachandra Das,M,INC,201454
1957,Kerala,3,Quilon,GEN,Parameswaran Nair V,M,CPI,270306,Chandrasekharan,M,RSP,171946
1957,Kerala,4,Ambalapuzha,GEN,"Punnoose, P. T.",M,CPI,167211,Mohammed Sheriff K. P.,M,INC,137016
1957,Kerala,5,Thiruvalla,GEN,Vasudevan Nair P. K.,M,CPI,140143,"George, P. S.",M,INC,136536
1957,Kerala,6,Kottayam,GEN,Mathew Maniyangadan,M,INC,148235,Thomas,M,CPI,124799
1957,Kerala,7,Muvattupuzha,GEN,George Thomas,M,INC,123483,Jacob K. T.,M,CPI,96241
1957,Kerala,8,Ernakulam,GEN,Thomas ( Alungal ),M,INC,142202,Abdul Kadar,M,IND,131579
1957,Kerala,9,Mukundapuram,GEN,Narayanankutty Menon,M,CPI,134505,Madhavan E. K.,M,INC,128860
1957,Kerala,10,Trichur,GEN,Krishnan,M,CPI,130328,Balakrishna Marar,M,INC,122695
1957,Kerala,11,Palghat,(SC),Kunhan P.,M,CPI,233807,Damodaran K,M,INC,186594
1957,Kerala,11,Palghat,(SC),Eacharan V. Iyyani,M,INC,185662,"Vasu Menon, P",M,CPI,142053
1957,Kerala,13,Kozhikode,GEN,Kuttikrishnan Nair,M,INC,103492,Seethi Sahib Kottapurath,M,IND,89550
1957,Kerala,14,Manjeri,GEN,Pocker Kuttivatha,M,IND,99777,Kunhikoya Palat,M,INC,78822
1957,Kerala,15,Badagara,GEN,Menon K. B.,M,PSP,111425,Gopalan Karipur,M,INC,92606
1957,Kerala,16,Tellicherry,GEN,M. K. Jinachandran,M,INC,110114,Pottekkattu S. K,M,IND,108732
1957,Kerala,17,Kasaragod,GEN,Gopalan Ayillath Kuttieri,M,CPI,128839,Achutha Shenoy B.,M,IND,123694
1957,Madhya Pradesh,1,Gwalior,GEN,Radha Charan,M,INC,135081,Murlidhar Singh,M,PSP,89975
1957,Madhya Pradesh,1,Gwalior,GEN,Sooraj Prasad Alias Surya Prasad,M,INC,98671,Atam Das,M,PSP,70863
